,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
176,adam,g,176,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.75998240017600
177,adam,g,177,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.76998230017700
178,adam,g,178,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.77998220017800
179,adam,g,179,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.78998210017900
180,adam,g,180,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.79998200018000
181,adam,g,181,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.80998190018100
182,adam,g,182,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.81998180018200
183,adam,g,183,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.82998170018300
184,adam,g,184,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.83998160018400
185,adam,g,185,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.84998150018500
186,adam,g,186,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.85998140018600
187,adam,g,187,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.86998130018700
188,adam,g,188,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.87998120018800
189,adam,g,189,90,0.0001,False,[0 -10],[0 -10.0000000000000],[0 100.000000000000],0.25,0.5,0.01,,,0,1.88998110018900
