,alg,function_name,iteration,f(x),epsilon,converged,gradient,m,v,beta1,beta2,alpha,sum,z,x0,x1
115,adam,g,115,1.01254362113497,0.0001,False,[0 10],[8.69345191567364e-69 6.00000000000000],[7.22223729145213e-35 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
116,adam,g,116,4.98739637946501,0.0001,False,[0 -10],[2.17336297891841e-69 -6.00000000000000],[3.61111864572607e-35 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
117,adam,g,117,1.01254362113497,0.0001,False,[0 10],[5.43340744729603e-70 6.00000000000000],[1.80555932286303e-35 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
118,adam,g,118,4.98739637946501,0.0001,False,[0 -10],[1.35835186182401e-70 -6.00000000000000],[9.02779661431517e-36 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
119,adam,g,119,1.01254362113497,0.0001,False,[0 10],[3.39587965456002e-71 6.00000000000000],[4.51389830715758e-36 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
120,adam,g,120,4.98739637946501,0.0001,False,[0 -10],[8.48969913640004e-72 -6.00000000000000],[2.25694915357879e-36 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
121,adam,g,121,1.01254362113497,0.0001,False,[0 10],[2.12242478410001e-72 6.00000000000000],[1.12847457678940e-36 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
122,adam,g,122,4.98739637946501,0.0001,False,[0 -10],[5.30606196025003e-73 -6.00000000000000],[5.64237288394698e-37 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
123,adam,g,123,1.01254362113497,0.0001,False,[0 10],[1.32651549006251e-73 6.00000000000000],[2.82118644197349e-37 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
124,adam,g,124,4.98739637946501,0.0001,False,[0 -10],[3.31628872515627e-74 -6.00000000000000],[1.41059322098675e-37 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
125,adam,g,125,1.01254362113497,0.0001,False,[0 10],[8.29072181289067e-75 6.00000000000000],[7.05296610493373e-38 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
126,adam,g,126,4.98739637946501,0.0001,False,[0 -10],[2.07268045322267e-75 -6.00000000000000],[3.52648305246686e-38 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
127,adam,g,127,1.01254362113497,0.0001,False,[0 10],[5.18170113305667e-76 6.00000000000000],[1.76324152623343e-38 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
128,adam,g,128,4.98739637946501,0.0001,False,[0 -10],[1.29542528326417e-76 -6.00000000000000],[8.81620763116716e-39 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
129,adam,g,129,1.01254362113497,0.0001,False,[0 10],[3.23856320816042e-77 6.00000000000000],[4.40810381558358e-39 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
130,adam,g,130,4.98739637946501,0.0001,False,[0 -10],[8.09640802040104e-78 -6.00000000000000],[2.20405190779179e-39 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
131,adam,g,131,1.01254362113497,0.0001,False,[0 10],[2.02410200510026e-78 6.00000000000000],[1.10202595389589e-39 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,8.89874563788650
132,adam,g,132,4.98739637946501,0.0001,False,[0 -10],[5.06025501275065e-79 -6.00000000000000],[5.51012976947947e-40 100.000000000000],0.25,0.5,1.0,,,3.43194262592691,9.49873963794650
